,Unnamed: 0,Code,2012/13,income_decile,postcode,overcrowding,lat,long,deprivation_y
1986,1138,E01001138,48400,6,SE192BY,6,51.410911999999996,-0.080192,6
1987,2674,E01002655,50590,6,TW3 2DP,6,51.462787,-0.358849,6
1988,3174,E01003146,44630,4,SW165AA,6,51.418438,-0.137546,3
1989,2878,E01002849,98110,10,SW5 0EL,6,51.491631,-0.191681,5
1990,1985,E01001964,64130,9,N22 4AU,6,51.598034999999996,-0.121689,6
1991,216,E01000216,64130,9,NW110DA,6,51.58166,-0.201233,8
1992,222,E01000222,46420,5,NW2 1AE,6,51.567487,-0.217877,3
1993,1315,E01001315,42000,3,UB5 4JH,6,51.553108,-0.35580300000000004,5
1994,1525,E01001525,50720,6,N14 4BS,6,51.637453,-0.12926600000000002,5
1995,2991,E01002963,51200,7,KT3 3BD,6,51.405004999999996,-0.258153,8
1996,577,E01000580,57900,8,NW6 6DT,6,51.539713,-0.21041100000000001,4
1997,4084,E01004054,65770,9,SE161DZ,6,51.506328,-0.038585,8
1998,3375,E01003350,39590,2,BR1 5PH,6,51.432683000000004,-0.0032270000000000003,2
1999,3072,E01003043,51110,7,SE240LF,6,51.458461,-0.109287,4
2000,2696,E01002677,49390,6,TW7 4AF,6,51.475485,-0.34487199999999996,4
2001,1349,E01001349,43670,4,UB6 8EJ,6,51.533654999999996,-0.333968,3
2002,2631,E01002611,44290,4,TW135AP,6,51.447988,-0.402654,4
2003,3151,E01003123,52720,7,SW4 6QE,6,51.471981,-0.128584,4
2004,2925,E01002896,116740,10,SW100EU,6,51.484753000000005,-0.18362799999999999,7
2005,2248,E01002227,41450,3,HA7 3BB,6,51.61575,-0.323569,2
2006,3814,E01003778,56350,8,E11 1PP,6,51.573969,0.017679,7
2007,4195,E01004153,47960,5,SM2 5EJ,6,51.354755,-0.186462,7
2008,229,E01000229,47730,5,HA8 8XE,6,51.627419,-0.265852,4
2009,3267,E01003238,39070,2,BR1 5HQ,6,51.428892,0.008116,2
2010,2564,E01002546,42500,3,UB4 0HR,6,51.516689,-0.39873800000000004,5
2011,938,E01000937,51690,7,WC1H8AH,6,51.526481,-0.11979400000000001,5
2012,2265,E01002243,41390,3,RM1 1BT,6,51.580565,0.176454,3
2013,3737,E01003700,45350,4,IG6 2GD,6,51.599246,0.07803,5
2014,2942,E01002913,97730,10,SW100AF,6,51.48148,-0.183053,5
2015,1249,E01001248,51610,7,UB2 4RY,6,51.502255,-0.341669,5
2016,1034,E01001034,50570,6,CR2 0AZ,6,51.351842,-0.096374,6
2017,139,E01000138,50050,6,NW118SL,6,51.565991,-0.207465,3
2018,589,E01000592,45270,4,HA8 0BG,6,51.599647,-0.267373,5
2019,1658,E01001664,56150,8,SE109AA,6,51.484035,-0.0008119999999999999,5
2020,3357,E01003332,45230,4,SE266BL,6,51.426834,-0.064101,4
2021,920,E01000919,66640,9,WC1A1AB,6,51.516386,-0.125165,4
2022,3787,E01003751,44250,4,IG2 7EE,6,51.575078999999995,0.092933,5
2023,1660,E01001666,48760,6,SE7 7AG,6,51.487353000000006,0.031166000000000003,4
2024,507,E01000507,47060,5,NW101EG,6,51.55233,-0.238404,4
2025,3057,E01003028,67460,9,SW4 8AF,6,51.45224,-0.136919,5
2026,4073,E01004043,46780,5,SE1 5BL,6,51.491026,-0.066439,3
2027,468,E01000467,41510,3,SE288ES,6,51.508410999999995,0.12323800000000001,5
2028,4541,E01004485,61850,9,SW129BA,6,51.441941,-0.153774,6
2029,564,E01000567,46420,5,HA0 2NR,6,51.562836,-0.323293,5
2030,3837,E01033592,47100,5,RM6 4FB,6,51.578255,0.116432,5
2031,4550,E01004494,55090,8,SW182AU,6,51.45117,-0.189121,5
2032,1606,E01001602,43690,4,SE9 3AP,6,51.429867,0.055633,3
2033,1185,E01001185,43160,4,SE254SP,6,51.388345,-0.06518,4
2034,3753,E01003716,43410,4,IG3 9NZ,6,51.561533000000004,0.109233,3
2035,4718,E01004658,72810,10,W1A 4UL,6,51.515299,-0.16104000000000002,4
2036,3976,E01003936,63210,9,SE1 1BY,6,51.499726,-0.09361799999999999,6
2037,2699,E01002680,52740,7,TW7 4DD,6,51.475164,-0.33993,6
2038,4050,E01004018,61180,9,SE220ER,6,51.449688,-0.06653099999999999,7
2039,2565,E01002547,40910,3,UB4 0HD,6,51.514175,-0.390439,3
2040,3758,E01003722,38880,2,IG6 3FA,6,51.611195,0.11607,4
2041,3484,E01003450,43450,4,SM4 5HY,6,51.388807,-0.191512,4
2042,1643,E01001648,49710,6,SE184LN,6,51.471264,0.052926,6
2043,1347,E01001347,47010,5,UB6 7AB,6,51.537599,-0.314848,6
2044,2189,E01002167,40420,2,HA3 9EL,6,51.589807,-0.29978,5
2045,1407,E01001405,50380,6,EN1 2AU,6,51.647073999999996,-0.07910299999999999,7
2046,214,E01000214,67380,9,NW117BS,6,51.575726,-0.193718,7
2047,4575,E01004519,51910,7,SW166QE,6,51.420024,-0.151375,5
2048,434,E01000433,36650,1,DA8 2BS,6,51.467194,0.182112,2
2049,1294,E01001294,41380,3,UB1 2DL,6,51.521792,-0.376715,5
2050,2226,E01002204,46470,5,HA2 9DD,6,51.569857,-0.369787,6
2051,1440,E01001438,39300,2,EN3 5DA,6,51.659744,-0.036117,2
2052,4687,E01004634,57260,8,SW195LG,6,51.443414000000004,-0.222927,6
2053,194,E01000194,48040,5,HA8 5AA,6,51.608257,-0.275594,5
2054,6,E01000006,44700,4,IG119SU,6,51.53861,0.08654400000000001,4
2055,4219,E01004177,42210,3,SM6 0BL,6,51.357884000000006,-0.15191,4
2056,3292,E01003264,43090,4,SE120LR,6,51.434815,0.023986,3
2057,2423,E01002400,40210,2,UB111FL,6,51.512871000000004,-0.444983,3
2058,1050,E01001050,48740,6,CR0 5BW,6,51.371961,-0.088244,4
2059,1348,E01001348,48840,6,UB6 7NX,6,51.536632,-0.32455900000000004,5
2060,3360,E01003335,46040,5,SE264ET,6,51.428531,-0.043904,2
2061,3678,E01003639,44180,4,IG2 7NJ,6,51.578719,0.087977,3
2062,3808,E01003772,44270,4,IG3 8NA,6,51.570040999999996,0.098604,5
2063,4060,E01004030,48740,6,SE161DD,6,51.502102,-0.051057,3
2064,3046,E01003017,51340,7,SE1 8AE,6,51.505829,-0.108984,3
2065,1149,E01001149,44960,4,CR4 8JW,6,51.406286,-0.092087,5
2066,1936,E01001917,68010,9,SW6 6HR,6,51.481601,-0.218506,6
2067,1520,E01001520,51540,7,N14 4JB,6,51.636185,-0.128697,5
2068,60,E01000062,39400,2,RM107FR,6,51.551763,0.152575,3
2069,2634,E01002614,45260,4,TW134AB,6,51.443553,-0.411155,6
2070,994,E01000994,43460,4,CR4 7NG,6,51.402118,-0.11238800000000002,5
2071,2931,E01002902,114620,10,SW1W8AA,6,51.491975,-0.158363,7
2072,3027,E01002999,49470,6,KT6 6BH,6,51.391049,-0.304169,7
2073,4684,E01004631,48370,6,SW195LR,6,51.446217,-0.221595,4
2074,2222,E01002200,43480,4,HA7 1HD,6,51.598014,-0.292168,6
2075,264,E01000264,54140,7,NW7 2JU,6,51.613605,-0.248531,5
2076,58,E01000060,38700,2,RM107DS,6,51.561003,0.149781,2
2077,1809,E01001803,54090,7,N16 0AN,6,51.564725,-0.08759700000000001,5
2078,4100,E01004070,70770,10,SE217AR,6,51.453177000000004,-0.089499,6
2079,1562,E01001563,52880,7,N13 4AG,6,51.621349,-0.106352,6
2080,990,E01000990,39580,2,CR0 7AP,6,51.388377,-0.057905,2
2081,250,E01000250,57880,8,EN5 4AY,6,51.653437,-0.203005,6
2082,111,E01000113,45030,4,RM6 4BE,6,51.570084,0.130613,4
2083,4366,E01032770,62510,9,E14 8NS,6,51.496988,-0.023801,5
2084,1002,E01001002,42500,3,CR4 7EB,6,51.393039,-0.107012,4
2085,3270,E01003241,39480,2,BR1 4LH,6,51.42364,-0.011921,2
2086,1886,E01001867,59030,8,W14 9DH,6,51.492232,-0.216867,6
2087,1291,E01001291,43520,4,UB1 2ES,6,51.526416,-0.365299,5
2088,1592,E01001588,43590,4,SE184BL,6,51.484831,0.049462,2
2089,983,E01000982,47270,5,CR0 6DY,6,51.385086,-0.08355499999999999,5
2090,3015,E01002987,51760,7,KT5 9QT,6,51.394256,-0.303892,4
2091,140,E01000139,54330,7,NW2 1HR,6,51.560716,-0.20768699999999998,7
2092,326,E01033573,44060,4,NW9 4BY,6,51.593722,-0.24360700000000002,5
2093,236,E01000236,55880,8,NW119JU,6,51.586867,-0.21031999999999998,7
2094,2437,E01002414,44900,4,UB100AA,6,51.536984999999994,-0.471592,8
2095,3285,E01003257,46630,5,SE233UL,6,51.438159000000006,-0.059377,4
2096,1208,E01001207,53990,7,W10 4WL,6,51.513921,-0.321631,6
2097,1217,E01001216,40830,3,UB1 2LZ,6,51.512980999999996,-0.37104000000000004,4
2098,2672,E01002653,49080,6,TW3 2NR,6,51.465005,-0.351564,7
2099,1215,E01001214,40860,3,UB1 2HH,6,51.518603000000006,-0.36795700000000003,5
2100,4789,E01004735,80620,10,EC4A2AH,6,51.513968,-0.11127000000000001,3
2101,1518,E01001518,48000,5,EN1 1NF,6,51.650998,-0.07325599999999999,4
2102,2805,E01002785,64500,9,N19 3PJ,6,51.560583,-0.124589,4
2103,573,E01000576,47140,5,HA9 7NX,6,51.563794,-0.29492199999999996,6
2104,2140,E01002118,44580,4,HA8 6JT,6,51.610644,-0.28139699999999995,5
2105,2478,E01002455,43440,4,UB100GB,6,51.529661,-0.445931,4
2106,4419,E01004362,47250,5,E11 1ES,6,51.574371,0.006281,3
2107,3809,E01003773,46900,5,IG3 8UR,6,51.569093,0.10983,5
2108,3271,E01003243,37800,1,BR1 4JZ,6,51.422371000000005,-0.004468,2
2109,423,E01000422,36720,1,DA184BP,6,51.495073,0.128741,2
2110,2032,E01002011,65620,9,N10 3JF,6,51.585237,-0.14811300000000002,5
2111,3111,E01003082,43140,4,SE270DY,6,51.42622,-0.101326,2
2112,586,E01000589,45410,4,HA7 1HF,6,51.592733,-0.286404,5
2113,4787,E01004733,93910,10,SE1 7SF,6,51.494912,-0.12296300000000002,5
2114,3762,E01003726,38030,1,IG6 3FF,6,51.610007,0.125099,2
2115,4564,E01004508,65490,9,SW111AE,6,51.461883,-0.174258,7
2116,93,E01000095,41940,3,IG110RH,6,51.531026000000004,0.12281900000000001,2
2117,2982,E01002954,50700,6,KT1 3RF,6,51.411131,-0.28081300000000003,7
2118,4637,E01004583,62080,9,SW113AG,6,51.478768,-0.170632,6
2119,4646,E01004592,58220,8,SW115FF,6,51.468652,-0.156307,3
2120,4552,E01004496,59740,9,SW183DF,6,51.444758,-0.18623699999999999,7
2121,1513,E01001513,39960,2,EN1 1AJ,6,51.654224,-0.058923,3
2122,4257,E01004216,57650,8,E14 3GD,6,51.492819,-0.004893,6
2123,4452,E01004395,45170,4,E17 7HD,6,51.580553,-0.038638,4
2124,2142,E01002120,38970,2,HA8 6BF,6,51.60585,-0.287513,3
2125,2964,E01002935,54040,7,KT2 6AY,6,51.414359000000005,-0.28756,9
2126,1051,E01001051,34570,1,CR0 9AZ,6,51.357932,-0.022109,2
2127,75,E01000077,37590,1,RM8 2AE,6,51.547738,0.125631,2
2128,969,E01000968,75460,10,NW6 2AA,6,51.544903999999995,-0.19244,5
2129,2452,E01002429,41550,3,UB100QE,6,51.535920000000004,-0.441205,3
2130,4780,E01004726,79180,10,NW8 6PB,6,51.533434,-0.17222200000000001,6
2131,2188,E01002166,41360,3,HA3 9BE,6,51.588204,-0.293431,6
2132,3340,E01003315,49210,6,SE231BS,6,51.442197,-0.049119,3
2133,3971,E01003930,48820,6,SE1 0AE,6,51.498575,-0.10411199999999998,2
2134,471,E01000470,35520,1,SE2 9AB,6,51.499669,0.12129000000000001,2
2135,4662,E01004609,74590,10,SW151NH,6,51.46413,-0.21624899999999997,7
2136,587,E01000590,45840,5,NW9 0EH,6,51.593356,-0.267612,6
2137,87,E01000089,40750,2,RM109BA,6,51.53086,0.158611,3
2138,2149,E01002127,49480,6,HA1 2JG,6,51.579893,-0.32767399999999997,7
2139,2790,E01002770,56940,8,N19 3EJ,6,51.565238,-0.134497,3
2140,2515,E01002492,40590,2,UB3 4HQ,6,51.497012,-0.41381999999999997,5
2141,2687,E01002668,48760,6,TW7 6BQ,6,51.470733,-0.335037,6
2142,888,E01000887,71760,10,NW3 2DG,6,51.554116,-0.16373,6
2143,3388,E01033341,41060,3,SE136AD,6,51.458090999999996,-0.013475999999999998,2
2144,3252,E01003222,45960,5,SE6 1DS,6,51.440242,-0.001375,5
2145,1229,E01001228,57140,8,W13 8BF,6,51.514119,-0.31466900000000003,8
2146,4627,E01004572,49680,6,SW153FB,6,51.447121,-0.233217,4
2147,1066,E01001066,40720,2,CR2 8AA,6,51.348238,-0.052222000000000005,2
2148,2879,E01002850,93590,10,SW5 0GT,6,51.492171,-0.192351,3
2149,1158,E01001158,43780,4,SE193BJ,6,51.409717,-0.094618,4
2150,2694,E01002675,54460,7,TW7 4JN,6,51.475970000000004,-0.33778400000000003,7
2151,4198,E01004156,50680,6,SM1 1BD,6,51.359327,-0.19314800000000001,7
2152,1038,E01001038,49820,6,CR2 7AE,6,51.35954,-0.089232,5
2153,1421,E01001419,49760,6,EN4 0BS,6,51.647797,-0.135677,6
2154,2147,E01002125,43110,4,HA8 5BP,6,51.599179,-0.275909,6
2155,4166,E01004124,39500,2,SM1 3JJ,6,51.382073999999996,-0.195183,4
2156,2950,E01002921,51340,7,KT5 8DU,6,51.393851,-0.294613,6
2157,533,E01000534,47810,5,NW103BJ,6,51.538159,-0.23547600000000002,4
2158,4083,E01004053,65640,9,SE161BS,6,51.50278,-0.044746,9
2159,1504,E01001504,39100,2,EN3 7AA,6,51.648070000000004,-0.043938,3
2160,1337,E01001337,39670,2,UB1 3DR,6,51.509331,-0.351788,2
2161,3302,E01003274,50350,6,SE137AH,6,51.457126,-0.020773,5
2162,419,E01000418,41200,3,DA175DH,6,51.490173999999996,0.12664,4
2163,4460,E01004403,38840,2,E17 5BB,6,51.596546999999994,-0.024968999999999998,2
2164,2571,E01002553,38940,2,UB7 8AG,6,51.517714,-0.46313699999999997,3
2165,80,E01000082,39180,2,RM8 3AA,6,51.555003,0.141506,3
2166,3113,E01003084,52350,7,SE270BZ,6,51.429198,-0.106985,5
2167,2244,E01002223,45530,5,HA2 8PP,6,51.557414,-0.371848,7
2168,1695,E01001704,43610,4,SE182TR,6,51.478804,0.07718799999999999,4
2169,540,E01000543,47250,5,HA3 0TA,6,51.584151,-0.288661,4
2170,4375,E01032779,64280,9,E14 9BH,6,51.505039000000004,-0.006854000000000001,5
2171,1322,E01001322,44800,4,UB5 4AA,6,51.548212,-0.36844099999999996,5
2172,1649,E01001654,40170,2,SE129AL,6,51.445698,0.030151999999999998,2
2173,487,E01000485,42940,3,HA3 9DG,6,51.577816999999996,-0.288408,4
2174,1259,E01001259,41690,3,UB6 7LT,6,51.528971999999996,-0.355115,4
2175,3844,E01003803,56430,8,SW139AG,6,51.484032,-0.239525,4
2176,3392,E01003358,67550,9,SW191ED,6,51.419067999999996,-0.193918,9
2177,3341,E01003316,50900,7,SE231BX,6,51.442093,-0.045612,5
2178,2823,E01002803,63860,9,EC1V1AB,6,51.531003000000005,-0.100314,3
2179,3332,E01003307,48640,6,SE232AL,6,51.436883,-0.044295,5
2180,2191,E01002169,41180,3,HA3 9PD,6,51.591408,-0.290568,6
2181,4532,E01004476,66220,9,SW128AF,6,51.451701,-0.151107,6
2182,661,E01000661,41150,3,BR2 8AL,6,51.389815000000006,0.045226999999999996,1
2183,1710,E01033731,51120,7,SE186AB,6,51.490359000000005,0.068593,5
2184,4563,E01004507,65460,9,SW152AF,6,51.459282,-0.213794,8
2185,3380,E01032564,38510,1,BR1 4QB,6,51.424765,0.003907,2
2186,122,E01000121,44260,4,N11 1DS,6,51.628347999999995,-0.147701,2
2187,2621,E01002601,45150,4,TW134LZ,6,51.439306,-0.423604,6
2188,3246,E01003216,47100,5,SE6 1BA,6,51.440913,-0.009646,4
2189,966,E01000965,76100,10,NW6 1XE,6,51.542257,-0.192199,4
2190,109,E01000111,42130,3,RM6 6AL,6,51.572164,0.144304,3
2191,3408,E01003374,42880,3,CR4 3AF,6,51.401853,-0.16933199999999998,3
2192,1500,E01001500,48690,6,N13 5ET,6,51.616873,-0.102046,5
2193,4167,E01004125,38150,1,SM5 1NP,6,51.383503999999995,-0.174275,3
2194,3219,E01033208,57990,8,SW8 2AU,6,51.485134,-0.12728299999999998,4
2195,1345,E01001345,42900,3,HA0 1BW,6,51.538131,-0.306191,5
2196,3347,E01003322,44550,4,SE136LJ,6,51.451404,-0.017425,4
2197,2959,E01002930,50260,6,KT3 3AA,6,51.402843,-0.25909699999999997,7
2198,4796,E01004742,89210,10,SW1V2BH,6,51.48983,-0.13639600000000002,7
2199,251,E01000251,51670,7,EN4 8RR,6,51.650172,-0.174425,5
2200,4220,E01004178,45840,5,SM5 3TL,6,51.359553999999996,-0.15004800000000001,5
2201,1260,E01001260,42020,3,UB6 8QS,6,51.533082,-0.348119,4
2202,4727,E01004668,67320,9,SW1V3AE,6,51.485639,-0.142601,4
2203,562,E01000565,47090,5,HA0 2NH,6,51.558112,-0.321728,4
2204,1179,E01001179,42590,3,CR0 3DZ,6,51.388607,-0.11827599999999999,4
2205,3692,E01003653,46970,5,IG1 4UJ,6,51.578003,0.06952699999999999,6
2206,4078,E01004048,54010,7,SE228BA,6,51.462784,-0.08253300000000001,4
2207,4496,E01004441,48760,6,E11 3BG,6,51.568135,0.0139,5
2208,1408,E01001406,47760,5,EN1 1BA,6,51.641864,-0.068975,4
2209,4781,E01004727,90040,10,NW1 4HB,6,51.53083,-0.165705,7
2210,1308,E01001308,48700,6,HA0 1AL,6,51.547777,-0.312886,7
2211,1373,E01001373,36550,1,UB2 4AX,6,51.504055,-0.38299999999999995,3
2212,113,E01032580,39390,2,RM107RB,6,51.560877000000005,0.12213199999999999,2
2213,4226,E01004184,38590,2,CR4 4AU,6,51.384042,-0.166723,3
2214,2766,E01002743,61060,9,N16 9DB,6,51.556421,-0.090657,4
2215,2232,E01002211,41220,3,HA2 0RA,6,51.568567,-0.363643,4
2216,3040,E01033568,55010,8,KT1 1PS,6,51.413746,-0.307895,7
2217,2569,E01002551,39570,2,UB7 8BZ,6,51.521409000000006,-0.46319099999999996,4
2218,145,E01000144,61140,9,NW110NX,6,51.576063,-0.19772699999999999,5
2219,612,E01000618,41400,3,HA9 6AD,6,51.550489,-0.277967,4
2220,2921,E01002892,130900,10,SW7 4PP,6,51.498933,-0.183569,8
2221,274,E01000274,49660,6,N20 0AA,5,51.628393,-0.16081900000000002,5
2222,3991,E01003952,65340,9,SE228AS,5,51.457044,-0.077462,6
2223,2628,E01002608,41280,3,TW136AF,5,51.434801,-0.391173,2
2224,268,E01000268,53650,7,EN4 8RP,5,51.64968,-0.17419600000000002,5
2225,284,E01000284,51860,7,N12 7EA,5,51.622370000000004,-0.183848,5
2226,1594,E01001590,52890,7,SE7 7AB,5,51.484969,0.033362,6
2227,1258,E01001258,41330,3,UB1 2HG,5,51.530739000000004,-0.367076,6
2228,1989,E01001968,64930,9,N10 1DY,5,51.595822999999996,-0.144867,7
2229,4479,E01004422,40680,2,E10 7AB,5,51.571513,-0.040095,3
2230,2186,E01002164,51290,7,HA1 1NR,5,51.585518,-0.34382199999999996,9
2231,1052,E01001052,34990,1,CR0 9EB,5,51.356109000000004,-0.014846000000000002,1
2232,2133,E01002111,49670,6,HA3 8FG,5,51.601962,-0.318373,7
2233,2836,E01033490,55420,8,EC1A4AE,5,51.520793,-0.097729,4
2234,788,E01000789,39170,2,BR5 4FH,5,51.37533,0.11843900000000002,2
2235,2435,E01002412,46820,5,UB8 3FF,5,51.525636,-0.457609,7
2236,317,E01000317,52630,7,N12 0BE,5,51.608043,-0.179611,7
2237,1974,E01001956,53630,7,W12 0LB,5,51.507222999999996,-0.24075,4
2238,1141,E01001141,40750,2,SE254AF,5,51.405079,-0.076565,3
2239,2914,E01002885,102810,10,W11 3JE,5,51.509763,-0.193673,5
2240,1146,E01001146,43540,4,CR4 8JR,5,51.405457,-0.096434,4
2241,95,E01000097,39580,2,RM8 1DB,5,51.561918,0.131169,2
2242,3261,E01003231,50090,6,SE4 1AZ,5,51.454919,-0.035536,4
2243,3138,E01003110,53200,7,SE114BF,5,51.492043,-0.105593,5
2244,1040,E01001040,49970,6,CR2 2XG,5,51.356007,-0.097049,6
2245,3393,E01003359,56490,8,SW191AF,5,51.416453999999995,-0.184802,5
2246,594,E01000599,36200,1,NW108BE,5,51.540838,-0.26011799999999996,2
2247,3470,E01003436,43820,4,SM4 6DR,5,51.392635,-0.182579,4
2248,1697,E01001706,39610,2,SE185EA,5,51.489393,0.051365999999999995,2
2249,1949,E01001930,59790,9,W12 8EU,5,51.499071,-0.24099099999999998,3
2250,318,E01000318,52960,7,N12 0AA,5,51.609947,-0.174841,6
2251,4082,E01004052,59020,8,SE154AF,5,51.463105,-0.07797,5
2252,1891,E01001872,61600,9,W14 0RZ,5,51.492978,-0.210326,6
2253,676,E01000676,50270,6,BR1 1AB,5,51.406333000000004,0.015208000000000001,4
2254,88,E01000090,41560,3,RM109AR,5,51.531278,0.155863,3
2255,1719,E01033740,48320,6,SE280DB,5,51.497309,0.085882,5
2256,4377,E01032781,65330,9,E14 3SR,5,51.500516999999995,-0.026198000000000003,7
2257,2520,E01002497,46750,5,HA4 0AF,5,51.555225,-0.387216,6
2258,2225,E01002203,45220,4,HA7 1AT,5,51.596988,-0.29454600000000003,7
2259,2870,E01002841,82930,10,SW100AB,5,51.478206,-0.183053,3
2260,2952,E01002923,42240,3,KT5 8BA,5,51.390002,-0.296446,3
2261,2136,E01002114,46520,5,HA7 4AP,5,51.630243,-0.310262,5
2262,1805,E01001799,50500,6,N16 0AW,5,51.570059,-0.077214,3
2263,4712,E01004651,79770,10,NW8 0LB,5,51.534040999999995,-0.177875,6
2264,619,E01000625,42500,3,NW9 8AF,5,51.566215,-0.263613,4
2265,1884,E01001865,62770,9,W12 9BG,5,51.502734999999994,-0.244184,6
2266,1925,E01001906,74040,10,SW6 5EA,5,51.474908,-0.210098,8
2267,3802,E01003766,42180,3,IG3 8AW,5,51.568008,0.10116499999999999,4
2268,2627,E01002607,41010,3,TW135JF,5,51.441271,-0.38560700000000003,4
2269,1867,E01033711,49950,6,EC1V1AA,5,51.527446999999995,-0.088297,5
2270,1292,E01001292,47100,5,UB1 2HW,5,51.524998,-0.364196,6
2271,1336,E01001336,40410,2,UB2 4EJ,5,51.497751,-0.375818,4
2272,3386,E01033325,53590,7,SE137QD,5,51.472933000000005,-0.021687,5
2273,561,E01000564,44780,4,HA0 3BG,5,51.562256,-0.306571,5
2274,4126,E01004083,35670,1,SM6 9AF,5,51.353325,-0.129833,2
2275,2562,E01002544,44860,4,UB4 0LX,5,51.517807,-0.392992,6
2276,3159,E01003131,53790,7,SW2 4AY,5,51.441476,-0.130134,5
2277,2933,E01002904,55880,8,W10 5DN,5,51.523711999999996,-0.222052,1
2278,218,E01000218,57960,8,NW118AU,5,51.576058,-0.201253,7
2279,241,E01000241,55760,8,NW4 1AA,5,51.592278,-0.221975,7
2280,3297,E01003269,46320,5,SE120AH,5,51.443901000000004,0.017564,3
2281,1748,E01001737,59430,8,N16 8QA,5,51.558012,-0.083464,5
2282,4805,E01004751,93870,10,SW1V1BG,5,51.492929,-0.14242,5
2283,1309,E01001309,46230,5,UB5 4GZ,5,51.558432,-0.346263,6
2284,322,E01000322,50560,6,N12 9BB,5,51.616221,-0.169689,5
2285,2673,E01002654,49730,6,TW3 2PH,5,51.462381,-0.351752,7
2286,4091,E01004061,57550,8,SE154AA,5,51.467444,-0.073857,4
2287,174,E01000174,48960,6,EN4 8AE,5,51.643184999999995,-0.167707,5
2288,2576,E01002555,43450,4,TW140PR,5,51.465561,-0.424046,6
2289,2099,E01002080,41060,3,N17 9AN,5,51.594122999999996,-0.065731,2
2290,158,E01000158,51180,7,N11 3AD,5,51.617459999999994,-0.14722000000000002,5
2291,745,E01000745,47110,5,SE191UE,5,51.423864,-0.074338,4
2292,1447,E01001446,39150,2,EN3 6AR,5,51.671677,-0.033966,3
2293,4537,E01004481,61740,9,SW177BA,5,51.43602,-0.158646,6
2294,4647,E01004593,65900,9,SW184BD,5,51.450122,-0.195183,8
2295,3697,E01003658,44920,4,IG8 7ET,5,51.605951,0.04086,4
2296,1650,E01001655,38470,1,SE9 5EB,5,51.45071,0.046494,1
2297,77,E01000079,38060,1,RM9 5AR,5,51.547901,0.144431,2
2298,1301,E01001301,54620,8,TW8 9QN,5,51.49495,-0.301238,5
2299,2912,E01002883,113250,10,W11 3AQ,5,51.509667,-0.202035,7
2300,729,E01000729,35630,1,BR5 2FD,5,51.406452,0.104621,2
2301,161,E01000161,50170,6,N11 3BN,5,51.612333,-0.155676,6
2302,1116,E01001116,40550,2,CR0 2EY,5,51.391678999999996,-0.094663,3
2303,404,E01000403,40270,2,DA8 1AB,5,51.482681,0.176255,3
2304,4795,E01004741,73500,10,SW1V2HP,5,51.488881,-0.136132,3
2305,54,E01000056,39730,2,RM9 6AR,5,51.535243,0.132749,2
2306,2844,E01002815,99210,10,SW5 0RX,5,51.495121000000005,-0.193546,5
2307,3749,E01003712,39720,2,IG5 0BP,5,51.588386,0.0687,2
2308,2525,E01002503,38030,1,UB3 1BH,5,51.510891,-0.41341000000000006,3
2309,2579,E01002558,40500,2,TW148BL,5,51.453625,-0.427832,3
2310,2652,E01002632,44040,4,TW5 0AF,5,51.484553000000005,-0.381227,5
2311,980,E01000979,48720,6,CR0 6AD,5,51.379242,-0.082563,5
2312,3348,E01003323,44030,4,SE136BF,5,51.450077,-0.014417,2
2313,4665,E01004612,52400,7,SW170DT,5,51.431055,-0.16836600000000002,4
2314,3353,E01003328,46100,5,SE264TA,5,51.42634,-0.053850999999999996,3
2315,1808,E01001802,45180,4,N16 5AY,5,51.566472999999995,-0.078263,2
2316,192,E01000192,50750,6,HA8 7AR,5,51.614443,-0.27538,6
2317,3792,E01003756,44880,4,IG1 4AD,5,51.566568,0.08358099999999999,5
2318,3383,E01033320,46960,5,SE136RJ,5,51.447637,-0.004201,4
2319,4740,E01004684,69720,10,NW1 5BH,5,51.518108000000005,-0.168133,3
2320,1388,E01001389,51090,7,W13 0TA,5,51.50967,-0.325549,5
2321,23,E01000023,40020,2,IG119BY,5,51.550758,0.107251,2
2322,3059,E01003030,67080,9,SW120BH,5,51.453552,-0.144206,6
2323,3319,E01003292,48750,6,SE136EB,5,51.451523,-0.0032549999999999996,5
2324,2236,E01002215,38620,2,HA2 8FH,5,51.56145,-0.373031,3
2325,3376,E01003351,39160,2,BR1 5EU,5,51.431459000000004,0.005236,2
2326,2715,E01033082,45970,5,TW8 0AA,5,51.483357,-0.30357,4
2327,4578,E01004522,50040,6,SW166DX,5,51.418820000000004,-0.14576,5
2328,2903,E01002874,103670,10,W11 1NS,5,51.515188,-0.20965799999999998,4
2329,4293,E01004254,65830,9,E14 7FA,5,51.512312,-0.035604000000000004,4
2330,1397,E01001395,40910,3,N13 6AG,5,51.608763,-0.100406,2
2331,4813,E01004761,105240,10,W1A 1EJ,5,51.506993,-0.149226,7
2332,3440,E01003406,45930,5,CR4 3JA,5,51.415118,-0.16939500000000002,3
2333,4587,E01004531,50190,6,SW178HR,5,51.429441,-0.158361,4
2334,1811,E01001805,56430,8,N16 0AE,5,51.562754,-0.07850599999999999,3
2335,2233,E01002212,41970,3,HA2 0UD,5,51.566031,-0.362334,5
2336,3358,E01003333,45010,4,SE264AN,5,51.429347,-0.044847000000000005,4
2337,486,E01000484,40420,2,HA3 9DR,5,51.583364,-0.283407,2
